"ID","Intitulé","Catégories","Nomenclature Dila","Site Web","Adresse","Adresse","Code Insee commune","Code postal","Commune","Téléphone","Fax","Horaires d'ouverture","Latitude","Longitude","Précision","Territoires de compétence","Organisme","URL","Rue, Voie, Chemin","Courriel","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","service civil (hors période de vacation : du 10 juillet au 27 août, vacances de noël et de Pâques)","audiences pénales (hors période de vacation)","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Services","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence","Territoires de compétence"
"4cac9e78293594648a002fe2","Tribunal d'Instance d'Aix-en-Provence","justice-organisme-public","ti","http://www.justice.gouv.fr/","32A Boulevard Emile Zola","CS 70719",13001,13616,"AIX EN PROVENCE CEDEX 1","+33 4 42 17 55 00","+33 4 42 17 55 38","Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 16h30","43.53282","5.454541",8,"{u'kind': u'CommuneOfFrance', u'code': u'13001'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/provence-alpes-cote-d-azur/bouches-du-rhone/ti-13001-01.html",,,"{u'kind': u'CommuneOfFrance', u'code': u'13012'}","{u'kind': u'CommuneOfFrance', u'code': u'13015'}","{u'kind': u'CommuneOfFrance', u'code': u'13019'}","{u'kind': u'CommuneOfFrance', u'code': u'13025'}","{u'kind': u'CommuneOfFrance', u'code': u'13032'}","{u'kind': u'CommuneOfFrance', u'code': u'13040'}","{u'kind': u'CommuneOfFrance', u'code': u'13041'}","{u'kind': u'CommuneOfFrance', u'code': u'13048'}","{u'kind': u'CommuneOfFrance', u'code': u'13059'}","{u'kind': u'CommuneOfFrance', u'code': u'13060'}","{u'kind': u'CommuneOfFrance', u'code': u'13062'}","{u'kind': u'CommuneOfFrance', u'code': u'13071'}","{u'kind': u'CommuneOfFrance', u'code': u'13072'}","{u'kind': u'CommuneOfFrance', u'code': u'13074'}","{u'kind': u'CommuneOfFrance', u'code': u'13079'}","{u'kind': u'CommuneOfFrance', u'code': u'13080'}","{u'kind': u'CommuneOfFrance', u'code': u'13087'}","{u'kind': u'CommuneOfFrance', u'code': u'13090'}","{u'kind': u'CommuneOfFrance', u'code': u'13095'}","{u'kind': u'CommuneOfFrance', u'code': u'13099'}","{u'kind': u'CommuneOfFrance', u'code': u'13106'}","{u'kind': u'CommuneOfFrance', u'code': u'13107'}","{u'kind': u'CommuneOfFrance', u'code': u'13109'}","{u'kind': u'CommuneOfFrance', u'code': u'13110'}","{u'kind': u'CommuneOfFrance', u'code': u'13111'}","{u'kind': u'CommuneOfFrance', u'code': u'13113'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e78293594648a002fe1","Tribunal d'Instance de Gap","justice-organisme-public","ti","http://www.justice.gouv.fr/","Palais de Justice","Place Saint-Arnoux   B.P. 77",5061,5007,"GAP CEDEX","+33 4 92 40 70 00","+33 4 92 40 70 40","Du Lundi au Vendredi : de 9h à 12h et de 14h à 17h","44.5573985249","6.07751415079",9,"{u'kind': u'ArrondissementOfFrance', u'code': u'05-1'}","Ministère de la justice",,,,"{u'kind': u'ArrondissementOfFrance', u'code': u'05-2'}",,,,,,,,,,,,,,,,,,,,,,,,,,"Tribunal d'Instance : 1er et 3ème mardi à 14 heures

Référés : 1er et 3ème mardi à 10h

Surendettement : 4ème mardi à 14h

Tutelles majeurs : sur convocation du Magistrat

Tribunal Paritaire des baux ruraux : 2ème mardi à 14h

Saisie des rémunérations : 2ème mardi à 10h

Juridiction de proximité : 4ème mardi à 14h","Tribunal de police et juridiction de proximité (contraventions de 5ème classe) : 2ème vendredi à 9h

juridiction de proximité (contravention de 4ème classe) : 4ème vendredi à 9h",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e78293594648a002fe0","Tribunal d'Instance de Saint-Quentin","justice-organisme-public","ti","http://www.justice.gouv.fr/","Rue Victor Basch","B.P. 645/2",2691,2322,"ST QUENTIN CEDEX","+33 3 23 06 29 60","+33 3 23 64 84 87","Du Lundi au Jeudi : de 9h à 12h et de 14h à 17h
Le Vendredi : de 14h à 16h","49.84719","3.285475",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'02-3'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/picardie/aisne/ti-02691-01.html",,,"{u'kind': u'CommuneOfFrance', u'code': u'02006'}","{u'kind': u'CommuneOfFrance', u'code': u'02035'}","{u'kind': u'CommuneOfFrance', u'code': u'02070'}","{u'kind': u'CommuneOfFrance', u'code': u'02313'}","{u'kind': u'CommuneOfFrance', u'code': u'02361'}","{u'kind': u'CommuneOfFrance', u'code': u'02376'}","{u'kind': u'CommuneOfFrance', u'code': u'02386'}","{u'kind': u'CommuneOfFrance', u'code': u'02414'}","{u'kind': u'CommuneOfFrance', u'code': u'02422'}","{u'kind': u'CommuneOfFrance', u'code': u'02450'}","{u'kind': u'CommuneOfFrance', u'code': u'02455'}","{u'kind': u'CommuneOfFrance', u'code': u'02469'}","{u'kind': u'CommuneOfFrance', u'code': u'02494'}","{u'kind': u'CommuneOfFrance', u'code': u'02563'}","{u'kind': u'CommuneOfFrance', u'code': u'02624'}","{u'kind': u'CommuneOfFrance', u'code': u'02625'}","{u'kind': u'CommuneOfFrance', u'code': u'02654'}","{u'kind': u'CommuneOfFrance', u'code': u'02753'}","{u'kind': u'CommuneOfFrance', u'code': u'02757'}","{u'kind': u'CommuneOfFrance', u'code': u'02783'}","{u'kind': u'CommuneOfFrance', u'code': u'02784'}","{u'kind': u'CommuneOfFrance', u'code': u'02814'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'240200451'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e1","Tribunal d'Instance d'Auch","justice-organisme-public","ti","http://www.justice.gouv.fr/","4, place du maréchal Lannes","CS 40405",32013,32008,"AUCH CEDEX","+33 5 62 67 67 07","+33 5 62 67 67 13","Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 16h30",,,,"{u'kind': u'ArrondissementOfFrance', u'code': u'32-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/gers/ti-32013-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'32-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e0","Tribunal d'Instance d'Alès","justice-organisme-public","ti","http://www.justice.gouv.fr/","Palais de Justice","3 Place Henri Barbusse  BP 157",30007,30107,"ALES CEDEX","+33 4 66 56 27 50","+33 4 66 52 70 40","Du Lundi au Jeudi : de 9h à 12h et de 14h à 17h
Le Vendredi : de 9h à 12h et de 13h30 à 16h30","44.122417","4.094377",4,"{u'kind': u'ArrondissementOfFrance', u'code': u'30-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/gard/ti-30007-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'30-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e3","Tribunal d'Instance de Libourne","justice-organisme-public","ti","http://www.justice.gouv.fr/","22 Rue Thiers","B.P. 221",33243,33506,"LIBOURNE CEDEX","+33 5 57 55 36 80","+33 5 57 74 07 64","Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 17h30","44.913816","-0.244407",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'243300811'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/ti-33243-01.html",,"ti-libourne@justice.fr","{u'kind': u'IntercommunalityOfFrance', u'code': u'243300894'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'243301140'}","{u'kind': u'IntercommunalityOfFrance', u'code': u'243301181'}","{u'kind': u'ArrondissementOfFrance', u'code': u'33-5'}","{u'kind': u'CommuneOfFrance', u'code': u'33047'}","{u'kind': u'CommuneOfFrance', u'code': u'33100'}","{u'kind': u'CommuneOfFrance', u'code': u'33441'}","{u'kind': u'CommuneOfFrance', u'code': u'33458'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e2","Tribunal d'Instance de Bordeaux","justice-organisme-public","ti","http://www.justice.gouv.fr/","180 Rue Lecocq","CS 51029",33063,33077,"BORDEAUX CEDEX","+33 5 56 79 79 79","+33 5 56 79 79 44","Du Lundi au Vendredi : de 8h à 17h","44.8319054431","-0.592065592712",9,"{u'kind': u'IntercommunalityOfFrance', u'code': u'243301223'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/aquitaine/gironde/ti-33063-01.html",,"ti-bordeaux@justice.fr","{u'kind': u'ArrondissementOfFrance', u'code': u'33-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'33-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'33-4'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e5","Tribunal d'Instance de Châteauroux","justice-organisme-public","ti","http://www.justice.gouv.fr/","11 rue Paul Louis Courier","B.P. 625",36044,36000,"CHATEAUROUX","+33 2 54 53 03 10","+33 2 54 08 44 86","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","46.80937","1.692057",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'36-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/centre/indre/ti-36044-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'36-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'36-3'}","{u'kind': u'ArrondissementOfFrance', u'code': u'36-4'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e4","Tribunal d'Instance de Sète","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,34301,34200,"SETE","+33 4 67 18 61 00","+33 4 67 74 50 49","Du Lundi au Vendredi : de 8h30 à 17h30","43.3983972","3.6952403",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'243400751'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/languedoc-roussillon/herault/ti-34301-01.html","17 Rue Lacan",,"{u'kind': u'CommuneOfFrance', u'code': u'34023'}","{u'kind': u'CommuneOfFrance', u'code': u'34024'}","{u'kind': u'CommuneOfFrance', u'code': u'34108'}","{u'kind': u'CommuneOfFrance', u'code': u'34113'}","{u'kind': u'CommuneOfFrance', u'code': u'34159'}","{u'kind': u'CommuneOfFrance', u'code': u'34301'}","{u'kind': u'CommuneOfFrance', u'code': u'34333'}","{u'kind': u'CommuneOfFrance', u'code': u'34337'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e7","Tribunal d'Instance de Vienne","justice-organisme-public","ti","http://www.justice.gouv.fr/","27-31 Rue de Bourgogne","B.P. 105",38544,38209,"VIENNE CEDEX","+33 4 74 59 10 80","+33 4 74 59 48 36","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h30","45.526061","4.873225",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'243801255'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/rhone-alpes/isere/ti-38544-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'38-3'}","{u'kind': u'CommuneOfFrance', u'code': u'38102'}","{u'kind': u'CommuneOfFrance', u'code': u'38172'}","{u'kind': u'CommuneOfFrance', u'code': u'38193'}","{u'kind': u'CommuneOfFrance', u'code': u'38449'}","{u'kind': u'CommuneOfFrance', u'code': u'38475'}","{u'kind': u'CommuneOfFrance', u'code': u'38530'}","{u'kind': u'CommuneOfFrance', u'code': u'38537'}","{u'kind': u'CommuneOfFrance', u'code': u'38553'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e6","Tribunal d'Instance de Grenoble","justice-organisme-public","ti","http://www.justice.gouv.fr/","Palais de Justice","Place Firmin Gautier  B.P. 130",38185,38019,"GRENOBLE CEDEX 1","+33 4 38 21 21 21","+33 4 38 21 23 23","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 16h30
IMPERATIF : prendre rendez-vous pour s'annoncer","45.192925","5.727597",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'38-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/rhone-alpes/isere/ti-38185-01.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e9","Tribunal d'Instance de Saint-Nazaire","justice-organisme-public","ti","http://www.justice.gouv.fr/","54 Rue de la Paix","B.P. 282",44184,44616,"ST NAZAIRE CEDEX","+33 2 72 27 31 31","+33 2 72 27 31 10","Du Lundi au Vendredi : de 9h à 12h et de 13h30 à 17h","47.277669","-2.215712",7,"{u'kind': u'ArrondissementOfFrance', u'code': u'44-3'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/loire-atlantique/ti-44184-01.html",,,"{u'kind': u'CommuneOfFrance', u'code': u'44007'}","{u'kind': u'CommuneOfFrance', u'code': u'44015'}","{u'kind': u'CommuneOfFrance', u'code': u'44023'}","{u'kind': u'CommuneOfFrance', u'code': u'44044'}","{u'kind': u'CommuneOfFrance', u'code': u'44056'}","{u'kind': u'CommuneOfFrance', u'code': u'44057'}","{u'kind': u'CommuneOfFrance', u'code': u'44062'}","{u'kind': u'CommuneOfFrance', u'code': u'44067'}","{u'kind': u'CommuneOfFrance', u'code': u'44091'}","{u'kind': u'CommuneOfFrance', u'code': u'44092'}","{u'kind': u'CommuneOfFrance', u'code': u'44111'}","{u'kind': u'CommuneOfFrance', u'code': u'44123'}","{u'kind': u'CommuneOfFrance', u'code': u'44128'}","{u'kind': u'CommuneOfFrance', u'code': u'44185'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017e8","Tribunal d'Instance de Nantes","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,44109,44922,"NANTES CEDEX 9","+33 2 51 17 95 00","+33 2 51 17 95 92","Du Lundi au Vendredi : de 8h30 à 17h","47.207549","-1.557124",6,"{u'kind': u'IntercommunalityOfFrance', u'code': u'244400487'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/pays-de-la-loire/loire-atlantique/ti-44109-01.html","Quai François Mitterrand",,"{u'kind': u'IntercommunalityOfFrance', u'code': u'244400537'}","{u'kind': u'ArrondissementOfFrance', u'code': u'44-2'}","{u'kind': u'ArrondissementOfFrance', u'code': u'44-4'}","{u'kind': u'CommuneOfFrance', u'code': u'44027'}","{u'kind': u'CommuneOfFrance', u'code': u'44051'}","{u'kind': u'CommuneOfFrance', u'code': u'44073'}","{u'kind': u'CommuneOfFrance', u'code': u'44076'}","{u'kind': u'CommuneOfFrance', u'code': u'44086'}","{u'kind': u'CommuneOfFrance', u'code': u'44105'}","{u'kind': u'CommuneOfFrance', u'code': u'44110'}","{u'kind': u'CommuneOfFrance', u'code': u'44122'}","{u'kind': u'CommuneOfFrance', u'code': u'44179'}","{u'kind': u'CommuneOfFrance', u'code': u'44193'}","{u'kind': u'CommuneOfFrance', u'code': u'44197'}","{u'kind': u'CommuneOfFrance', u'code': u'44205'}","{u'kind': u'CommuneOfFrance', u'code': u'44221'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017eb","Tribunal d'Instance de Cahors","justice-organisme-public","ti","http://www.justice.gouv.fr/","Boulevard Léon Gambetta","Square de Verdun",46042,46000,"CAHORS","+33 5 65 23 46 70","+33 5 65 23 46 78","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 16h30","44.450094","1.440018",6,"{u'kind': u'ArrondissementOfFrance', u'code': u'46-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/midi-pyrenees/lot/ti-46042-01.html",,,"{u'kind': u'ArrondissementOfFrance', u'code': u'46-3'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017ea","Tribunal d'Instance de Montargis","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,45208,45207,"MONTARGIS CEDEX","+33 2 38 85 24 42","+33 2 38 85 05 86","Du Lundi au Vendredi : de 8h30 à 12h et de 13h30 à 17h","47.9988918","2.7297794",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'45-1'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/centre/loiret/ti-45208-01.html","84 Rue du Général Leclerc",,"{u'kind': u'CommuneOfFrance', u'code': u'45039'}","{u'kind': u'CommuneOfFrance', u'code': u'45042'}","{u'kind': u'CommuneOfFrance', u'code': u'45051'}","{u'kind': u'CommuneOfFrance', u'code': u'45063'}","{u'kind': u'CommuneOfFrance', u'code': u'45122'}","{u'kind': u'CommuneOfFrance', u'code': u'45164'}","{u'kind': u'CommuneOfFrance', u'code': u'45171'}","{u'kind': u'CommuneOfFrance', u'code': u'45184'}","{u'kind': u'CommuneOfFrance', u'code': u'45244'}","{u'kind': u'CommuneOfFrance', u'code': u'45268'}","{u'kind': u'CommuneOfFrance', u'code': u'45270'}","{u'kind': u'CommuneOfFrance', u'code': u'45277'}","{u'kind': u'CommuneOfFrance', u'code': u'45297'}","{u'kind': u'CommuneOfFrance', u'code': u'45315'}","{u'kind': u'CommuneOfFrance', u'code': u'45336'}","{u'kind': u'CommuneOfFrance', u'code': u'45340'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017ed","Tribunal d'Instance de Marmande","justice-organisme-public","ti","http://www.ca-agen.justice.fr/","1 Place des Droits de l'Homme","B.P. 321",47157,47207,"MARMANDE CEDEX","+33 5 53 20 39 32","+33 5 53 20 39 39","Du Lundi au Vendredi : de 8h30 à 12h30 et de 13h30 à 17h","44.504695","0.173689",4,"{u'kind': u'IntercommunalityOfFrance', u'code': u'244700522'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/aquitaine/lot-et-garonne/ti-47157-01.html",,"ti-marmande@justice.fr","{u'kind': u'IntercommunalityOfFrance', u'code': u'244701355'}","{u'kind': u'ArrondissementOfFrance', u'code': u'47-2'}","{u'kind': u'CommuneOfFrance', u'code': u'47008'}","{u'kind': u'CommuneOfFrance', u'code': u'47043'}","{u'kind': u'CommuneOfFrance', u'code': u'47052'}","{u'kind': u'CommuneOfFrance', u'code': u'47058'}","{u'kind': u'CommuneOfFrance', u'code': u'47078'}","{u'kind': u'CommuneOfFrance', u'code': u'47177'}","{u'kind': u'CommuneOfFrance', u'code': u'47214'}","{u'kind': u'CommuneOfFrance', u'code': u'47220'}","{u'kind': u'CommuneOfFrance', u'code': u'47250'}","{u'kind': u'CommuneOfFrance', u'code': u'47251'}","{u'kind': u'CommuneOfFrance', u'code': u'47267'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017ec","Tribunal d'instance d'Agen","justice-organisme-public","ti","http://www.ca-agen.justice.fr/","Résidence A. Fallières","14B Rue Diderot",47001,47000,"AGEN","+33 5 53 77 07 90","+33 5 53 77 07 99","Du Lundi au Vendredi : de 8h30 à 12h et de 13h à 17h","44.200669","0.616701",6,"{u'kind': u'IntercommunalityOfFrance', u'code': u'244700498'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/aquitaine/lot-et-garonne/ti-47001-01.html",,"ti-agen@justice.fr","{u'kind': u'IntercommunalityOfFrance', u'code': u'244701496'}","{u'kind': u'ArrondissementOfFrance', u'code': u'47-1'}","{u'kind': u'CommuneOfFrance', u'code': u'47021'}","{u'kind': u'CommuneOfFrance', u'code': u'47041'}","{u'kind': u'CommuneOfFrance', u'code': u'47097'}","{u'kind': u'CommuneOfFrance', u'code': u'47133'}","{u'kind': u'CommuneOfFrance', u'code': u'47139'}","{u'kind': u'CommuneOfFrance', u'code': u'47143'}","{u'kind': u'CommuneOfFrance', u'code': u'47176'}","{u'kind': u'CommuneOfFrance', u'code': u'47186'}","{u'kind': u'CommuneOfFrance', u'code': u'47195'}","{u'kind': u'CommuneOfFrance', u'code': u'47197'}","{u'kind': u'CommuneOfFrance', u'code': u'47207'}","{u'kind': u'CommuneOfFrance', u'code': u'47249'}","{u'kind': u'CommuneOfFrance', u'code': u'47282'}","{u'kind': u'CommuneOfFrance', u'code': u'47308'}","{u'kind': u'CommuneOfFrance', u'code': u'47318'}","{u'kind': u'CommuneOfFrance', u'code': u'47327'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017ef","Tribunal d'Instance d'Avranches","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,50025,50300,"AVRANCHES","+33 2 33 58 15 26","+33 2 33 58 46 06","Le Lundi : de 9h à 12h et de 13h30 à 17h
Le Mardi : de 9h à 17h15
Le Mercredi : de 9h à 12h et de 13h30 à 17h
Le Jeudi : de 9h à 17h15
Le Vendredi : de 9h à 12h et de 13h30 à 17h","48.6883476","-1.3635765",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'245000633'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/basse-normandie/manche/ti-50025-01.html","36 Rue de Lille",,"{u'kind': u'ArrondissementOfFrance', u'code': u'50-1'}","{u'kind': u'CommuneOfFrance', u'code': u'50453'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e61293594648a000612","Tribunal d'instance d'Annonay","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,7010,7100,"ANNONAY","+33 4 75 67 73 13",,"Le Lundi : de 9h à 11h45 et de 13h45 à 16h
Le Mardi : de 9h à 16h
Du Mercredi au Vendredi : de 9h à 11h45 et de 13h45 à 16h","45.2439614","4.6737007",8,"{u'kind': u'ArrondissementOfFrance', u'code': u'07-3'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/rhone-alpes/ardeche/ti-07010-01.html","26 boulevard de la République",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017f1","Tribunal d'Instance de Chaumont","justice-organisme-public","ti","http://www.justice.gouv.fr/","Rue du Palais","Bâtiment B     B.P. 2061",52121,52903,"CHAUMONT CEDEX 9","+33 3 25 35 34 34","+33 3 25 35 34 35","Du Lundi au Vendredi : de 8h30 à 12h et de 14h à 16h","48.112727","5.136812",6,"{u'kind': u'IntercommunalityOfFrance', u'code': u'245200480'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/haute-marne/ti-52121-01.html",,,"{u'kind': u'IntercommunalityOfFrance', u'code': u'245200555'}","{u'kind': u'ArrondissementOfFrance', u'code': u'52-1'}","{u'kind': u'ArrondissementOfFrance', u'code': u'52-2'}","{u'kind': u'CommuneOfFrance', u'code': u'52175'}","{u'kind': u'CommuneOfFrance', u'code': u'52230'}","{u'kind': u'CommuneOfFrance', u'code': u'52346'}","{u'kind': u'CommuneOfFrance', u'code': u'52379'}","{u'kind': u'CommuneOfFrance', u'code': u'52440'}","{u'kind': u'CommuneOfFrance', u'code': u'52456'}","{u'kind': u'CommuneOfFrance', u'code': u'52511'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4cac9e6a293594648a0017f0","Tribunal d'Instance de Reims","justice-organisme-public","ti","http://www.justice.gouv.fr/",,,51454,51095,"REIMS CEDEX","+33 3 26 49 53 53","+33 3 26 47 45 91","Du Lundi au Vendredi : de 8h45 à 12h et de 13h45 à 17h","49.254484","4.0315076",8,"{u'kind': u'IntercommunalityOfFrance', u'code': u'245100615'}","Ministère de la justice","http://lannuaire.service-public.fr/services_locaux/champagne-ardenne/marne/ti-51454-01.html","1 Place Myron Herrick","ti-reims@justice.fr","{u'kind': u'IntercommunalityOfFrance', u'code': u'245101027'}","{u'kind': u'ArrondissementOfFrance', u'code': u'51-3'}","{u'kind': u'CommuneOfFrance', u'code': u'51173'}","{u'kind': u'CommuneOfFrance', u'code': u'51202'}","{u'kind': u'CommuneOfFrance', u'code': u'51465'}","{u'kind': u'CommuneOfFrance', u'code': u'51663'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
